GISJOIN,YEAR,FSTATUS,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNO,SEA,UATYPE,PLACDESC,CBD,INDSUBR,LONGITUD,LATITUDE,LANDAREA,AREANAME,SUPFLG01,SUPFLG02,SUPFLG03,SUPFLG04,SUPFLG05,SUPFLG06,SUPFLG07,SUPFLG08,SUPFLG09,SUPFLG10,SUPFLG11,SUPFLG12,SUPFLG13,SUPFLG14,SUPFLG15,SUPFLG16,SUPFLG17,SUPFLG18,SUPFLG19,SUPFLG20,SUPFLG21,C8J001,C8O001
"G2900930","1980","A","2","4","Missouri","29",,"Iron","093",,,,,,,,,,,,,"08",,,,,,,,"IRON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0",26100,104
"G2900950","1980","A","2","4","Missouri","29","3760","Jackson","095",,,,,,,,,,,,,"A",,,,,,,,"JACKSON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",37200,168
"G2900970","1980","A","2","4","Missouri","29","3710","Jasper","097",,,,,,,,,,,,,"04",,,,,,,,"JASPER COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",25400,125
"G2900990","1980","A","2","4","Missouri","29","7040","Jefferson","099",,,,,,,,,,,,,"B",,,,,,,,"JEFFERSON COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",41800,163
"G2901010","1980","A","2","4","Missouri","29",,"Johnson","101",,,,,,,,,,,,,"03",,,,,,,,"JOHNSON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",36300,156
"G2901030","1980","A","2","4","Missouri","29",,"Knox","103",,,,,,,,,,,,,"02",,,,,,,,"KNOX COUNTY","0","0","1","1","1","1","1","0","0","0","0","1","1","1","0","0","0","0","1","1","0",19000,85
"G2901050","1980","A","2","4","Missouri","29",,"Laclede","105",,,,,,,,,,,,,"05",,,,,,,,"LACLEDE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28500,109
"G2901070","1980","A","2","4","Missouri","29",,"Lafayette","107",,,,,,,,,,,,,"01",,,,,,,,"LAFAYETTE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",31000,118
"G2901090","1980","A","2","4","Missouri","29",,"Lawrence","109",,,,,,,,,,,,,"04",,,,,,,,"LAWRENCE COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",26800,110
"G2901110","1980","A","2","4","Missouri","29",,"Lewis","111",,,,,,,,,,,,,"02",,,,,,,,"LEWIS COUNTY","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0",23700,105
"G2901130","1980","A","2","4","Missouri","29",,"Lincoln","113",,,,,,,,,,,,,"02",,,,,,,,"LINCOLN COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1",30700,115
"G2901150","1980","A","2","4","Missouri","29",,"Linn","115",,,,,,,,,,,,,"02",,,,,,,,"LINN COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1",20500,93
"G2901170","1980","A","2","4","Missouri","29",,"Livingston","117",,,,,,,,,,,,,"02",,,,,,,,"LIVINGSTON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",30000,117
"G2901190","1980","A","2","4","Missouri","29",,"McDonald","119",,,,,,,,,,,,,"04",,,,,,,,"MCDONALD COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",22800,89
"G2901210","1980","A","2","4","Missouri","29",,"Macon","121",,,,,,,,,,,,,"02",,,,,,,,"MACON COUNTY","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0",23800,106
"G2901230","1980","A","2","4","Missouri","29",,"Madison","123",,,,,,,,,,,,,"08",,,,,,,,"MADISON COUNTY","0","0","1","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0",21300,98
"G2901250","1980","A","2","4","Missouri","29",,"Maries","125",,,,,,,,,,,,,"05",,,,,,,,"MARIES COUNTY","0","0","1","0","1","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0",24000,84
"G2901270","1980","A","2","4","Missouri","29",,"Marion","127",,,,,,,,,,,,,"02",,,,,,,,"MARION COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",26600,116
"G2901290","1980","A","2","4","Missouri","29",,"Mercer","129",,,,,,,,,,,,,"02",,,,,,,,"MERCER COUNTY","0","0","1","1","0","1","1","0","0","0","1","0","1","0","0","0","0","0","1","1","0",19600,80
"G2901310","1980","A","2","4","Missouri","29",,"Miller","131",,,,,,,,,,,,,"05",,,,,,,,"MILLER COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0",29800,112
"G2901330","1980","A","2","4","Missouri","29",,"Mississippi","133",,,,,,,,,,,,,"09",,,,,,,,"MISSISSIPPI COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1",22500,84
"G2901350","1980","A","2","4","Missouri","29",,"Moniteau","135",,,,,,,,,,,,,"06",,,,,,,,"MONITEAU COUNTY","0","0","0","1","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0",26100,103
"G2901370","1980","A","2","4","Missouri","29",,"Monroe","137",,,,,,,,,,,,,"02",,,,,,,,"MONROE COUNTY","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","1","1",24100,96
"G2901390","1980","A","2","4","Missouri","29",,"Montgomery","139",,,,,,,,,,,,,"02",,,,,,,,"MONTGOMERY COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0",22700,89
"G2901410","1980","A","2","4","Missouri","29",,"Morgan","141",,,,,,,,,,,,,"05",,,,,,,,"MORGAN COUNTY","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0",29400,102
"G2901430","1980","A","2","4","Missouri","29",,"New Madrid","143",,,,,,,,,,,,,"09",,,,,,,,"NEW MADRID COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",21900,81
"G2901450","1980","A","2","4","Missouri","29","3710","Newton","145",,,,,,,,,,,,,"04",,,,,,,,"NEWTON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",30100,116
"G2901470","1980","A","2","4","Missouri","29",,"Nodaway","147",,,,,,,,,,,,,"01",,,,,,,,"NODAWAY COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",28100,129
"G2901490","1980","A","2","4","Missouri","29",,"Oregon","149",,,,,,,,,,,,,"08",,,,,,,,"OREGON COUNTY","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",19000,77
"G2901510","1980","A","2","4","Missouri","29",,"Osage","151",,,,,,,,,,,,,"06",,,,,,,,"OSAGE COUNTY","0","0","1","0","1","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0",28600,93
"G2901530","1980","A","2","4","Missouri","29",,"Ozark","153",,,,,,,,,,,,,"07",,,,,,,,"OZARK COUNTY","0","0","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0",25400,78
"G2901550","1980","A","2","4","Missouri","29",,"Pemiscot","155",,,,,,,,,,,,,"09",,,,,,,,"PEMISCOT COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",18000,68
"G2901570","1980","A","2","4","Missouri","29",,"Perry","157",,,,,,,,,,,,,"06",,,,,,,,"PERRY COUNTY","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0",32700,120
"G2901590","1980","A","2","4","Missouri","29",,"Pettis","159",,,,,,,,,,,,,"03",,,,,,,,"PETTIS COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",27800,135
"G2901610","1980","A","2","4","Missouri","29",,"Phelps","161",,,,,,,,,,,,,"05",,,,,,,,"PHELPS COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",31900,123
"G2901630","1980","A","2","4","Missouri","29",,"Pike","163",,,,,,,,,,,,,"02",,,,,,,,"PIKE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1",23100,90
"G2901650","1980","A","2","4","Missouri","29","3760","Platte","165",,,,,,,,,,,,,"01",,,,,,,,"PLATTE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",57700,214
"G2901670","1980","A","2","4","Missouri","29",,"Polk","167",,,,,,,,,,,,,"07",,,,,,,,"POLK COUNTY","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",25900,103
"G2901690","1980","A","2","4","Missouri","29",,"Pulaski","169",,,,,,,,,,,,,"05",,,,,,,,"PULASKI COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",27000,158
"G2901710","1980","A","2","4","Missouri","29",,"Putnam","171",,,,,,,,,,,,,"02",,,,,,,,"PUTNAM COUNTY","0","0","0","1","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","1","0",19100,91
"G2901730","1980","A","2","4","Missouri","29",,"Ralls","173",,,,,,,,,,,,,"02",,,,,,,,"RALLS COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0",28400,108
"G2901750","1980","A","2","4","Missouri","29",,"Randolph","175",,,,,,,,,,,,,"02",,,,,,,,"RANDOLPH COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",26200,119
"G2901770","1980","A","2","4","Missouri","29","3760","Ray","177",,,,,,,,,,,,,"01",,,,,,,,"RAY COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0",32500,122
"G2901790","1980","A","2","4","Missouri","29",,"Reynolds","179",,,,,,,,,,,,,"08",,,,,,,,"REYNOLDS COUNTY","0","0","1","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",21500,90
"G2901810","1980","A","2","4","Missouri","29",,"Ripley","181",,,,,,,,,,,,,"08",,,,,,,,"RIPLEY COUNTY","0","0","1","0","1","0","0","1","0","0","0","1","0","1","1","0","0","0","0","1","0",21600,82
"G2901830","1980","A","2","4","Missouri","29","7040","St Charles","183",,,,,,,,,,,,,"B",,,,,,,,"ST. CHARLES COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",48200,190
"G2901850","1980","A","2","4","Missouri","29",,"St Clair","185",,,,,,,,,,,,,"03",,,,,,,,"ST. CLAIR COUNTY","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0",22700,84
"G2901860","1980","A","2","4","Missouri","29",,"Ste Genevieve","186",,,,,,,,,,,,,"06",,,,,,,,"STE. GENEVIEVE COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",36400,119
"G2901870","1980","A","2","4","Missouri","29",,"St Francois","187",,,,,,,,,,,,,"08",,,,,,,,"ST. FRANCOIS COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",24500,115
"G2901890","1980","A","2","4","Missouri","29","7040","St Louis","189",,,,,,,,,,,,,"B",,,,,,,,"ST. LOUIS COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",48600,221
"G2901950","1980","A","2","4","Missouri","29",,"Saline","195",,,,,,,,,,,,,"01",,,,,,,,"SALINE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",29600,115
"G2901970","1980","A","2","4","Missouri","29",,"Schuyler","197",,,,,,,,,,,,,"02",,,,,,,,"SCHUYLER COUNTY","0","0","1","1","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0",18700,84
"G2901990","1980","A","2","4","Missouri","29",,"Scotland","199",,,,,,,,,,,,,"02",,,,,,,,"SCOTLAND COUNTY","0","0","1","1","1","0","1","0","0","0","0","1","0","1","1","0","0","0","0","1","0",18200,97
"G2902010","1980","A","2","4","Missouri","29",,"Scott","201",,,,,,,,,,,,,"09",,,,,,,,"SCOTT COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",29300,125
"G2902030","1980","A","2","4","Missouri","29",,"Shannon","203",,,,,,,,,,,,,"08",,,,,,,,"SHANNON COUNTY","0","0","1","1","1","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0",18800,81
"G2902050","1980","A","2","4","Missouri","29",,"Shelby","205",,,,,,,,,,,,,"02",,,,,,,,"SHELBY COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0",18400,85
"G2902070","1980","A","2","4","Missouri","29",,"Stoddard","207",,,,,,,,,,,,,"09",,,,,,,,"STODDARD COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1",24800,95
"G2902090","1980","A","2","4","Missouri","29",,"Stone","209",,,,,,,,,,,,,"07",,,,,,,,"STONE COUNTY","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0",38700,111
"G2902110","1980","A","2","4","Missouri","29",,"Sullivan","211",,,,,,,,,,,,,"02",,,,,,,,"SULLIVAN COUNTY","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0",15900,88
"G2902130","1980","A","2","4","Missouri","29",,"Taney","213",,,,,,,,,,,,,"07",,,,,,,,"TANEY COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",37400,127
"G2902150","1980","A","2","4","Missouri","29",,"Texas","215",,,,,,,,,,,,,"07",,,,,,,,"TEXAS COUNTY","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0",24200,88
"G2902170","1980","A","2","4","Missouri","29",,"Vernon","217",,,,,,,,,,,,,"03",,,,,,,,"VERNON COUNTY","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",23000,107
"G2902190","1980","A","2","4","Missouri","29",,"Warren","219",,,,,,,,,,,,,"06",,,,,,,,"WARREN COUNTY","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","1",37900,129
"G2902210","1980","A","2","4","Missouri","29",,"Washington","221",,,,,,,,,,,,,"05",,,,,,,,"WASHINGTON COUNTY","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0",22600,90
"G2902230","1980","A","2","4","Missouri","29",,"Wayne","223",,,,,,,,,,,,,"08",,,,,,,,"WAYNE COUNTY","0","0","1","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0",19200,89
"G2902250","1980","A","2","4","Missouri","29",,"Webster","225",,,,,,,,,,,,,"07",,,,,,,,"WEBSTER COUNTY","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","1","0",28200,104
"G2902270","1980","A","2","4","Missouri","29",,"Worth","227",,,,,,,,,,,,,"02",,,,,,,,"WORTH COUNTY","0","0","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","0","1","1","0",12900,84
"G2902290","1980","A","2","4","Missouri","29",,"Wright","229",,,,,,,,,,,,,"07",,,,,,,,"WRIGHT COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",21400,94
"G2905100","1980","F","2","4","Missouri","29","7040","St Louis City","510",,,,,,,,,,,,,"B",,,,,,,,"ST. LOUIS CITY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",26400,116
"G3000010","1980","A","4","8","Montana","30",,"Beaverhead","001",,,,,,,,,,,,,"01",,,,,,,,"BEAVERHEAD COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",42300,124
"G3000030","1980","A","4","8","Montana","30",,"Big Horn","003",,,,,,,,,,,,,"03",,,,,,,,"BIG HORN COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",34300,125
"G3000050","1980","A","4","8","Montana","30",,"Blaine","005",,,,,,,,,,,,,"02",,,,,,,,"BLAINE COUNTY","0","0","1","0","1","0","1","0","0","0","0","1","0","1","1","0","0","0","0","1","0",31100,101
"G3000070","1980","A","4","8","Montana","30",,"Broadwater","007",,,,,,,,,,,,,"01",,,,,,,,"BROADWATER COUNTY","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",36800,142
"G3000090","1980","A","4","8","Montana","30",,"Carbon","009",,,,,,,,,,,,,"03",,,,,,,,"CARBON COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0",36900,128
"G3000110","1980","A","4","8","Montana","30",,"Carter","011",,,,,,,,,,,,,"04",,,,,,,,"CARTER COUNTY","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","1","0",18500,104
"G3000130","1980","A","4","8","Montana","30","3040","Cascade","013",,,,,,,,,,,,,"02",,,,,,,,"CASCADE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",47400,176
"G3000150","1980","A","4","8","Montana","30",,"Chouteau","015",,,,,,,,,,,,,"02",,,,,,,,"CHOUTEAU COUNTY","0","0","1","0","1","1","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0",30600,112
"G3000170","1980","A","4","8","Montana","30",,"Custer","017",,,,,,,,,,,,,"04",,,,,,,,"CUSTER COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39000,159
"G3000190","1980","A","4","8","Montana","30",,"Daniels","019",,,,,,,,,,,,,"02",,,,,,,,"DANIELS COUNTY","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0",24700,118
"G3000210","1980","A","4","8","Montana","30",,"Dawson","021",,,,,,,,,,,,,"02",,,,,,,,"DAWSON COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",42900,170
"G3000230","1980","N","4","8","Montana","30",,"Deer Lodge","023",,,,,,,,,,,,,"01",,,,,,,,"DEER LODGE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1",27400,97
"G3000250","1980","A","4","8","Montana","30",,"Fallon","025",,,,,,,,,,,,,"02",,,,,,,,"FALLON COUNTY","0","0","0","1","1","0","1","0","0","0","0","0","1","1","1","0","0","0","1","1","0",35600,138
"G3000270","1980","A","4","8","Montana","30",,"Fergus","027",,,,,,,,,,,,,"02",,,,,,,,"FERGUS COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0",33300,129
"G3000290","1980","A","4","8","Montana","30",,"Flathead","029",,,,,,,,,,,,,"01",,,,,,,,"FLATHEAD COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",47900,176
"G3000310","1980","A","4","8","Montana","30",,"Gallatin","031",,,,,,,,,,,,,"01",,,,,,,,"GALLATIN COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",59800,194
"G3000330","1980","A","4","8","Montana","30",,"Garfield","033",,,,,,,,,,,,,"04",,,,,,,,"GARFIELD COUNTY","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",21800,123
"G3000350","1980","A","4","8","Montana","30",,"Glacier","035",,,,,,,,,,,,,"02",,,,,,,,"GLACIER COUNTY","0","0","1","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0",37900,115
"G3000370","1980","A","4","8","Montana","30",,"Golden Valley","037",,,,,,,,,,,,,"04",,,,,,,,"GOLDEN VALLEY COUNTY","0","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",21800,89
"G3000390","1980","A","4","8","Montana","30",,"Granite","039",,,,,,,,,,,,,"01",,,,,,,,"GRANITE COUNTY","0","0","0","0","1","1","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0",23800,98
"G3000410","1980","A","4","8","Montana","30",,"Hill","041",,,,,,,,,,,,,"02",,,,,,,,"HILL COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",45700,157
"G3000430","1980","A","4","8","Montana","30",,"Jefferson","043",,,,,,,,,,,,,"01",,,,,,,,"JEFFERSON COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",45400,138
"G3000450","1980","A","4","8","Montana","30",,"Judith Basin","045",,,,,,,,,,,,,"02",,,,,,,,"JUDITH BASIN COUNTY","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","1","0",27300,102
"G3000470","1980","A","4","8","Montana","30",,"Lake","047",,,,,,,,,,,,,"01",,,,,,,,"LAKE COUNTY","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0",45000,134
"G3000490","1980","A","4","8","Montana","30",,"Lewis And Clark","049",,,,,,,,,,,,,"01",,,,,,,,"LEWIS AND CLARK COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",49700,185
"G3000510","1980","A","4","8","Montana","30",,"Liberty","051",,,,,,,,,,,,,"02",,,,,,,,"LIBERTY COUNTY","0","0","0","1","1","1","1","0","0","0","0","0","1","1","0","0","0","0","1","1","0",29700,125
"G3000530","1980","A","4","8","Montana","30",,"Lincoln","053",,,,,,,,,,,,,"01",,,,,,,,"LINCOLN COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42800,138
"G3000550","1980","A","4","8","Montana","30",,"McCone","055",,,,,,,,,,,,,"02",,,,,,,,"MCCONE COUNTY","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33300,132
"G3000570","1980","A","4","8","Montana","30",,"Madison","057",,,,,,,,,,,,,"01",,,,,,,,"MADISON COUNTY","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0",38200,116
"G3000590","1980","A","4","8","Montana","30",,"Meagher","059",,,,,,,,,,,,,"01",,,,,,,,"MEAGHER COUNTY","0","0","0","1","1","1","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0",27000,117
"G3000610","1980","A","4","8","Montana","30",,"Mineral","061",,,,,,,,,,,,,"01",,,,,,,,"MINERAL COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",39300,119
"G3000630","1980","A","4","8","Montana","30",,"Missoula","063",,,,,,,,,,,,,"01",,,,,,,,"MISSOULA COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",60900,195
"G3000650","1980","A","4","8","Montana","30",,"Musselshell","065",,,,,,,,,,,,,"04",,,,,,,,"MUSSELSHELL COUNTY","0","0","1","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","0",22900,115
"G3000670","1980","A","4","8","Montana","30",,"Park","067",,,,,,,,,,,,,"01",,,,,,,,"PARK COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0",41100,144
"G3000690","1980","A","4","8","Montana","30",,"Petroleum","069",,,,,,,,,,,,,"04",,,,,,,,"PETROLEUM COUNTY","0","0","1","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",15200,82
"G3000710","1980","A","4","8","Montana","30",,"Phillips","071",,,,,,,,,,,,,"02",,,,,,,,"PHILLIPS COUNTY","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0",32600,135
"G3000730","1980","A","4","8","Montana","30",,"Pondera","073",,,,,,,,,,,,,"02",,,,,,,,"PONDERA COUNTY","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0",30600,131
"G3000750","1980","A","4","8","Montana","30",,"Powder River","075",,,,,,,,,,,,,"04",,,,,,,,"POWDER RIVER COUNTY","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0",36300,153
"G3000770","1980","A","4","8","Montana","30",,"Powell","077",,,,,,,,,,,,,"01",,,,,,,,"POWELL COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",33200,124
"G3000790","1980","A","4","8","Montana","30",,"Prairie","079",,,,,,,,,,,,,"02",,,,,,,,"PRAIRIE COUNTY","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0",20500,102
"G3000810","1980","A","4","8","Montana","30",,"Ravalli","081",,,,,,,,,,,,,"01",,,,,,,,"RAVALLI COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",48200,148
"G3000830","1980","A","4","8","Montana","30",,"Richland","083",,,,,,,,,,,,,"02",,,,,,,,"RICHLAND COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0",48100,188
"G3000850","1980","A","4","8","Montana","30",,"Roosevelt","085",,,,,,,,,,,,,"02",,,,,,,,"ROOSEVELT COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",30200,118
"G3000870","1980","A","4","8","Montana","30",,"Rosebud","087",,,,,,,,,,,,,"04",,,,,,,,"ROSEBUD COUNTY","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1",42100,150
"G3000890","1980","A","4","8","Montana","30",,"Sanders","089",,,,,,,,,,,,,"01",,,,,,,,"SANDERS COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",32300,105
"G3000910","1980","A","4","8","Montana","30",,"Sheridan","091",,,,,,,,,,,,,"02",,,,,,,,"SHERIDAN COUNTY","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0",35300,157
"G3000930","1980","N","4","8","Montana","30",,"Silver Bow","093",,,,,,,,,,,,,"01",,,,,,,,"SILVER BOW COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",31600,113
"G3000950","1980","A","4","8","Montana","30",,"Stillwater","095",,,,,,,,,,,,,"03",,,,,,,,"STILLWATER COUNTY","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","1","0",43700,135
"G3000970","1980","A","4","8","Montana","30",,"Sweet Grass","097",,,,,,,,,,,,,"04",,,,,,,,"SWEET GRASS COUNTY","0","0","0","1","1","1","1","0","0","0","0","0","1","1","1","0","0","0","1","1","0",34500,115
"G3000990","1980","A","4","8","Montana","30",,"Teton","099",,,,,,,,,,,,,"02",,,,,,,,"TETON COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0",34900,129
"G3001010","1980","A","4","8","Montana","30",,"Toole","101",,,,,,,,,,,,,"02",,,,,,,,"TOOLE COUNTY","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0",29000,134
"G3001030","1980","A","4","8","Montana","30",,"Treasure","103",,,,,,,,,,,,,"04",,,,,,,,"TREASURE COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",26500,133
